NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
1,00:18:17,31.12,90.00,58.88,-0.06,3.00,M3
2,00:18:19,31.19,90.00,58.81,-0.06,3.00,M3
3,00:18:21,31.25,90.00,58.75,-0.06,3.00,M3
4,00:18:23,31.31,90.00,58.69,-0.06,3.00,M3
5,00:18:25,31.31,90.00,58.69,0.00,3.00,M3
6,00:18:27,31.31,90.00,58.69,0.00,2.61,M3
7,00:18:29,31.38,90.00,58.62,-0.06,2.59,M3
8,00:18:31,31.38,90.00,58.62,0.00,2.61,M3
9,00:18:33,31.44,90.00,58.56,-0.06,2.59,M3
10,00:18:36,31.50,90.00,58.50,-0.06,2.59,M3
11,00:18:38,31.50,90.00,58.50,0.00,2.61,M3
12,00:18:40,31.56,90.00,58.44,-0.06,2.59,M3
13,00:18:42,31.56,90.00,58.44,0.00,2.61,M3
14,00:18:44,31.62,90.00,58.38,-0.06,2.59,M3
15,00:18:46,31.69,90.00,58.31,-0.06,2.59,M3
16,00:18:48,31.75,90.00,58.25,-0.06,2.59,M3
17,00:18:50,31.75,90.00,58.25,0.00,2.61,M3
18,00:18:52,31.81,90.00,58.19,-0.06,2.59,M3
19,00:18:54,31.88,90.00,58.12,-0.06,2.59,M3
20,00:18:56,32.00,90.00,58.00,-0.12,2.57,M3
21,00:18:58,32.06,90.00,57.94,-0.06,2.59,M3
22,00:19:00,32.19,90.00,57.81,-0.12,2.57,M3
23,00:19:02,32.25,90.00,57.75,-0.06,2.59,M3
24,00:19:04,32.44,90.00,57.56,-0.12,2.57,M3
25,00:19:06,32.50,90.00,57.50,-0.06,2.59,M3
26,00:19:08,32.62,90.00,57.38,-0.12,2.57,M3
27,00:19:10,32.75,90.00,57.25,-0.12,2.57,M3
28,00:19:12,32.81,90.00,57.19,-0.06,2.59,M3
29,00:19:14,32.94,90.00,57.06,-0.12,2.57,M3
30,00:19:16,33.06,90.00,56.94,-0.12,2.57,M3
31,00:19:18,33.12,90.00,56.88,-0.06,2.59,M3
32,00:19:20,33.25,90.00,56.75,-0.12,2.57,M3
33,00:19:22,33.38,90.00,56.62,-0.12,2.57,M3
34,00:19:24,33.50,90.00,56.50,-0.12,2.57,M3
35,00:19:26,33.62,90.00,56.38,-0.12,2.57,M3
36,00:19:28,33.75,90.00,56.25,-0.12,2.57,M3
37,00:19:30,33.88,90.00,56.12,-0.12,2.57,M3
38,00:19:32,34.00,90.00,56.00,-0.12,2.57,M3
39,00:19:34,34.12,90.00,55.88,-0.12,2.57,M3
40,00:19:36,34.25,90.00,55.75,-0.12,2.57,M3
41,00:19:38,34.31,90.00,55.69,-0.06,2.59,M3
42,00:19:40,34.50,90.00,55.50,-0.19,2.56,M3
43,00:19:42,34.56,90.00,55.44,-0.06,2.59,M3
44,00:19:44,34.75,90.00,55.25,-0.19,2.56,M3
45,00:19:46,34.81,90.00,55.19,-0.06,2.59,M3
46,00:19:48,35.00,90.00,55.00,-0.19,2.56,M3
47,00:19:50,35.12,90.00,54.88,-0.12,2.57,M3
48,00:19:52,35.19,90.00,54.81,-0.06,2.59,M3
49,00:19:54,35.38,90.00,54.62,-0.19,2.56,M3
50,00:19:56,35.50,90.00,54.50,-0.12,2.57,M3
51,00:19:58,35.62,90.00,54.38,-0.12,2.57,M3
52,00:20:00,35.75,90.00,54.25,-0.12,2.57,M3
53,00:20:02,35.88,90.00,54.12,-0.12,2.57,M3
54,00:20:04,36.00,90.00,54.00,-0.12,2.57,M3
55,00:20:06,36.19,90.00,53.81,-0.19,2.56,M3
56,00:20:08,36.31,90.00,53.69,-0.12,2.57,M3
57,00:20:10,36.38,90.00,53.62,-0.06,2.59,M3
58,00:20:12,36.56,90.00,53.44,-0.19,2.56,M3
59,00:20:14,36.69,90.00,53.31,-0.12,2.57,M3
60,00:20:16,36.81,90.00,53.19,-0.12,2.57,M3
61,00:20:19,36.94,90.00,53.06,-0.12,2.57,M3
62,00:20:21,37.06,90.00,52.94,-0.12,2.57,M3
63,00:20:23,37.19,90.00,52.81,-0.12,2.57,M3
64,00:20:25,37.31,90.00,52.69,-0.12,2.57,M3
65,00:20:27,37.44,90.00,52.56,-0.12,2.57,M3
66,00:20:29,37.62,90.00,52.38,-0.19,2.56,M3
67,00:20:31,37.75,90.00,52.25,-0.12,2.57,M3
68,00:20:33,37.81,90.00,52.19,-0.06,2.59,M3
69,00:20:35,37.94,90.00,52.06,-0.12,2.57,M3
70,00:20:37,38.12,90.00,51.88,-0.19,2.56,M3
71,00:20:39,38.25,90.00,51.75,-0.12,2.57,M3
72,00:20:41,38.38,90.00,51.62,-0.12,2.57,M3
73,00:20:43,38.50,90.00,51.50,-0.12,2.57,M3
74,00:20:45,38.62,90.00,51.38,-0.12,2.57,M3
75,00:20:47,38.75,90.00,51.25,-0.12,2.57,M3
76,00:20:49,38.88,90.00,51.12,-0.12,2.57,M3
77,00:20:51,39.00,90.00,51.00,-0.12,2.57,M3
78,00:20:53,39.12,90.00,50.88,-0.12,2.57,M3
79,00:20:55,39.25,90.00,50.75,-0.12,2.57,M3
80,00:20:57,39.44,90.00,50.56,-0.19,2.56,M3
81,00:20:59,39.56,90.00,50.44,-0.12,2.57,M3
82,00:21:01,39.69,90.00,50.31,-0.12,2.57,M3
83,00:21:03,39.81,90.00,50.19,-0.12,2.57,M3
84,00:21:05,39.94,90.00,50.06,-0.12,2.57,M3
85,00:21:07,40.06,90.00,49.94,-0.12,2.57,M3
86,00:21:09,40.19,90.00,49.81,-0.12,2.57,M3
87,00:21:11,40.31,90.00,49.69,-0.12,2.57,M3
88,00:21:13,40.50,90.00,49.50,-0.19,2.56,M3
89,00:21:15,40.62,90.00,49.38,-0.12,2.57,M3
90,00:21:17,40.75,90.00,49.25,-0.12,2.57,M3
91,00:21:19,40.88,90.00,49.12,-0.12,2.57,M3
92,00:21:21,41.00,90.00,49.00,-0.12,2.57,M3
93,00:21:23,41.19,90.00,48.81,-0.19,2.56,M3
94,00:21:25,41.31,90.00,48.69,-0.12,2.57,M3
95,00:21:27,41.44,90.00,48.56,-0.12,2.57,M3
96,00:21:29,41.56,90.00,48.44,-0.12,2.57,M3
97,00:21:31,41.69,90.00,48.31,-0.12,2.57,M3
98,00:21:33,41.81,90.00,48.19,-0.12,2.57,M3
99,00:21:35,41.94,90.00,48.06,-0.12,2.57,M3
100,00:21:37,42.06,90.00,47.94,-0.12,2.57,M3
101,00:21:39,42.19,90.00,47.81,-0.12,2.57,M3
102,00:21:41,42.31,90.00,47.69,-0.12,2.57,M3
103,00:21:43,42.44,90.00,47.56,-0.12,2.57,M3
104,00:21:45,42.56,90.00,47.44,-0.12,2.57,M3
105,00:21:47,42.69,90.00,47.31,-0.12,2.57,M3
106,00:21:49,42.81,90.00,47.19,-0.12,2.57,M3
107,00:21:51,42.94,90.00,47.06,-0.12,2.57,M3
108,00:21:53,43.06,90.00,46.94,-0.12,2.57,M3
109,00:21:55,43.25,90.00,46.75,-0.19,2.56,M3
110,00:21:57,43.31,90.00,46.69,-0.06,2.59,M3
111,00:21:59,43.44,90.00,46.56,-0.12,2.57,M3
112,00:22:02,43.56,90.00,46.44,-0.12,2.57,M3
113,00:22:04,43.75,90.00,46.25,-0.19,2.56,M3
114,00:22:06,43.88,90.00,46.12,-0.12,2.57,M3
115,00:22:08,43.94,90.00,46.06,-0.06,2.59,M3
116,00:22:10,44.06,90.00,45.94,-0.12,2.57,M3
117,00:22:12,44.25,90.00,45.75,-0.19,2.56,M3
118,00:22:14,44.38,90.00,45.62,-0.12,2.57,M3
119,00:22:16,44.50,90.00,45.50,-0.12,2.57,M3
120,00:22:18,44.56,90.00,45.44,-0.06,2.59,M3
121,00:22:20,44.75,90.00,45.25,-0.19,2.56,M3
122,00:22:22,44.81,90.00,45.19,-0.06,2.59,M3
123,00:22:24,45.00,90.00,45.00,-0.19,2.56,M3
124,00:22:26,45.12,90.00,44.88,-0.12,2.57,M3
125,00:22:28,45.25,90.00,44.75,-0.12,2.57,M3
126,00:22:30,45.50,90.00,44.50,-0.12,2.57,M3
127,00:22:32,45.62,90.00,44.38,-0.12,2.57,M3
128,00:22:34,45.75,90.00,44.25,-0.12,2.57,M3
129,00:22:36,45.88,90.00,44.12,-0.12,2.57,M3
130,00:22:38,46.06,90.00,43.94,-0.19,2.56,M3
131,00:22:40,46.19,90.00,43.81,-0.12,2.57,M3
132,00:22:42,46.31,90.00,43.69,-0.12,2.57,M3
133,00:22:44,46.44,90.00,43.56,-0.12,2.57,M3
134,00:22:46,46.56,90.00,43.44,-0.12,2.57,M3
135,00:22:48,46.69,90.00,43.31,-0.12,2.57,M3
136,00:22:50,46.81,90.00,43.19,-0.12,2.57,M3
137,00:22:52,46.94,90.00,43.06,-0.12,2.57,M3
138,00:22:54,47.12,90.00,42.88,-0.19,2.56,M3
139,00:22:56,47.19,90.00,42.81,-0.06,2.59,M3
140,00:22:58,47.31,90.00,42.69,-0.12,2.57,M3
141,00:23:00,47.44,90.00,42.56,-0.12,2.57,M3
142,00:23:02,47.62,90.00,42.38,-0.19,2.56,M3
143,00:23:04,47.75,90.00,42.25,-0.12,2.57,M3
144,00:23:06,47.88,90.00,42.12,-0.12,2.57,M3
145,00:23:08,48.00,90.00,42.00,-0.12,2.57,M3
146,00:23:10,48.12,90.00,41.88,-0.12,2.57,M3
147,00:23:12,48.25,90.00,41.75,-0.12,2.57,M3
148,00:23:14,48.38,90.00,41.62,-0.12,2.57,M3
149,00:23:16,48.50,90.00,41.50,-0.12,2.57,M3
150,00:23:18,48.62,90.00,41.38,-0.12,2.57,M3
151,00:23:20,48.81,90.00,41.19,-0.19,2.56,M3
152,00:23:22,48.88,90.00,41.12,-0.06,2.59,M3
153,00:23:24,49.00,90.00,41.00,-0.12,2.57,M3
154,00:23:26,49.12,90.00,40.88,-0.12,2.57,M3
155,00:23:28,49.25,90.00,40.75,-0.12,2.57,M3
156,00:23:30,49.38,90.00,40.62,-0.12,2.57,M3
157,00:23:32,49.50,90.00,40.50,-0.12,2.57,M3
158,00:23:34,49.62,90.00,40.38,-0.12,2.57,M3
159,00:23:36,49.75,90.00,40.25,-0.12,2.57,M3
160,00:23:39,49.88,90.00,40.12,-0.12,2.57,M3
161,00:23:41,50.00,90.00,40.00,-0.12,2.57,M3
162,00:23:43,50.06,90.00,39.94,-0.06,2.59,M3
163,00:23:45,50.19,90.00,39.81,-0.12,2.57,M3
164,00:23:47,50.31,90.00,39.69,-0.12,2.57,M3
165,00:23:49,50.50,90.00,39.50,-0.19,2.56,M3
166,00:23:51,50.56,90.00,39.44,-0.06,2.59,M3
167,00:23:53,50.75,90.00,39.25,-0.19,2.56,M3
168,00:23:55,50.81,90.00,39.19,-0.06,2.59,M3
169,00:23:57,51.00,90.00,39.00,-0.19,2.56,M3
170,00:23:59,51.12,90.00,38.88,-0.12,2.57,M3
171,00:24:01,51.19,90.00,38.81,-0.06,2.59,M3
172,00:24:03,51.38,90.00,38.62,-0.19,2.56,M3
173,00:24:05,51.50,90.00,38.50,-0.12,2.57,M3
174,00:24:07,51.62,90.00,38.38,-0.12,2.57,M3
175,00:24:09,51.75,90.00,38.25,-0.12,2.57,M3
176,00:24:11,51.88,90.00,38.12,-0.12,2.57,M3
177,00:24:13,52.00,90.00,38.00,-0.12,2.57,M3
178,00:24:15,52.12,90.00,37.88,-0.12,2.57,M3
179,00:24:17,52.25,90.00,37.75,-0.12,2.57,M3
180,00:24:19,52.38,90.00,37.62,-0.12,2.57,M3
181,00:24:21,52.50,90.00,37.50,-0.12,2.57,M3
182,00:24:23,52.62,90.00,37.38,-0.12,2.57,M3
183,00:24:25,52.75,90.00,37.25,-0.12,2.57,M3
184,00:24:27,52.88,90.00,37.12,-0.12,2.57,M3
185,00:24:29,53.06,90.00,36.94,-0.19,2.56,M3
186,00:24:31,53.12,90.00,36.88,-0.06,2.59,M3
187,00:24:33,53.31,90.00,36.69,-0.19,2.56,M3
188,00:24:35,53.44,90.00,36.56,-0.12,2.57,M3
189,00:24:37,53.56,90.00,36.44,-0.12,2.57,M3
190,00:24:39,53.69,90.00,36.31,-0.12,2.57,M3
191,00:24:41,53.81,90.00,36.19,-0.12,2.57,M3
192,00:24:43,53.94,90.00,36.06,-0.12,2.57,M3
193,00:24:45,54.06,90.00,35.94,-0.12,2.57,M3
194,00:24:47,54.19,90.00,35.81,-0.12,2.57,M3
195,00:24:49,54.31,90.00,35.69,-0.12,2.57,M3
196,00:24:51,54.44,90.00,35.56,-0.12,2.57,M3
197,00:24:53,54.62,90.00,35.38,-0.19,2.56,M3
198,00:24:55,54.69,90.00,35.31,-0.06,2.58,M3
199,00:24:57,54.81,90.00,35.19,-0.12,2.57,M3
200,00:24:59,55.00,90.00,35.00,-0.19,2.56,M3
201,00:25:01,55.06,90.00,34.94,-0.06,2.56,M3
202,00:25:03,55.19,90.00,34.81,-0.12,2.54,M3
203,00:25:05,55.38,90.00,34.62,-0.19,2.51,M3
204,00:25:07,55.50,90.00,34.50,-0.12,2.51,M3
205,00:25:09,55.62,90.00,34.38,-0.12,2.50,M3
206,00:25:11,55.75,90.00,34.25,-0.12,2.49,M3
207,00:25:13,55.88,90.00,34.12,-0.12,2.48,M3
208,00:25:15,56.06,90.00,33.94,-0.19,2.44,M3
209,00:25:17,56.19,90.00,33.81,-0.12,2.45,M3
210,00:25:19,56.25,90.00,33.75,-0.06,2.45,M3
211,00:25:22,56.44,90.00,33.56,-0.19,2.40,M3
212,00:25:24,56.56,90.00,33.44,-0.12,2.42,M3
213,00:25:26,56.75,90.00,33.25,-0.19,2.38,M3
214,00:25:28,56.88,90.00,33.12,-0.12,2.39,M3
215,00:25:30,57.00,90.00,33.00,-0.12,2.38,M3
216,00:25:32,57.12,90.00,32.88,-0.12,2.37,M3
217,00:25:34,57.25,90.00,32.75,-0.12,2.36,M3
218,00:25:36,57.38,90.00,32.62,-0.12,2.35,M3
219,00:25:38,57.50,90.00,32.50,-0.12,2.34,M3
220,00:25:40,57.62,90.00,32.38,-0.12,2.33,M3
221,00:25:42,57.75,90.00,32.25,-0.12,2.32,M3
222,00:25:44,58.00,90.00,32.00,-0.25,2.30,M3
223,00:25:46,58.06,90.00,31.94,-0.06,2.29,M3
224,00:25:48,58.31,90.00,31.69,-0.06,2.27,M3
225,00:25:50,58.44,90.00,31.56,-0.12,2.26,M3
226,00:25:52,58.44,90.00,31.56,-0.12,2.26,M3
227,00:25:54,58.62,90.00,31.38,-0.06,2.24,M2
228,00:25:56,58.75,90.00,31.25,-0.12,2.23,M2
229,00:25:58,58.88,90.00,31.12,-0.12,2.22,M2
230,00:26:00,59.06,90.00,30.94,-0.19,2.21,M2
231,00:26:02,59.12,90.00,30.88,-0.06,2.20,M2
232,00:26:04,59.25,90.00,30.75,-0.12,2.19,M2
233,00:26:06,59.38,90.00,30.62,-0.12,2.18,M2
234,00:26:08,59.50,90.00,30.50,-0.12,2.17,M2
235,00:26:10,59.62,90.00,30.38,-0.12,2.16,M2
236,00:26:12,59.69,90.00,30.31,-0.06,2.15,M2
237,00:26:14,59.81,90.00,30.19,-0.12,2.14,M2
238,00:26:16,59.94,90.00,30.06,-0.12,2.13,M2
239,00:26:18,60.06,90.00,29.94,-0.12,2.12,M2
240,00:26:20,60.12,90.00,29.88,-0.06,2.12,M2
241,00:26:22,60.25,90.00,29.75,-0.12,2.11,M2
242,00:26:24,60.31,90.00,29.69,-0.06,2.10,M2
243,00:26:26,60.38,90.00,29.62,-0.06,2.10,M2
244,00:26:28,60.50,90.00,29.50,-0.12,2.09,M2
245,00:26:30,60.62,90.00,29.38,-0.12,2.08,M2
246,00:26:32,60.69,90.00,29.31,-0.06,2.07,M2
247,00:26:34,60.75,90.00,29.25,-0.06,2.07,M2
248,00:26:36,60.88,90.00,29.12,-0.12,2.06,M2
249,00:26:38,60.94,90.00,29.06,-0.06,2.05,M2
250,00:26:40,61.06,90.00,28.94,-0.12,2.04,M2
251,00:26:42,61.12,90.00,28.88,-0.06,2.04,M2
252,00:26:44,61.25,90.00,28.75,-0.12,2.03,M2
253,00:26:46,61.31,90.00,28.69,-0.06,2.03,M2
254,00:26:48,61.44,90.00,28.56,-0.12,2.02,M2
255,00:26:50,61.44,90.00,28.56,0.00,2.02,M2
256,00:26:52,61.56,90.00,28.44,-0.12,2.01,M2
257,00:26:54,61.62,90.00,28.38,-0.06,2.00,M2
258,00:26:56,61.69,90.00,28.31,-0.06,2.00,M2
259,00:26:58,61.75,90.00,28.25,-0.06,2.00,M2
260,00:27:00,61.88,90.00,28.12,-0.12,1.99,M2
261,00:27:02,62.00,90.00,28.00,-0.12,1.98,M2
262,00:27:05,62.06,90.00,27.94,-0.06,1.98,M2
263,00:27:07,62.12,90.00,27.88,-0.06,1.97,M2
264,00:27:09,62.25,90.00,27.75,-0.12,1.96,M2
265,00:27:11,62.31,90.00,27.69,-0.06,1.96,M2
266,00:27:13,62.38,90.00,27.62,-0.06,1.96,M2
267,00:27:15,62.50,90.00,27.50,-0.12,1.95,M2
268,00:27:17,62.56,90.00,27.44,-0.06,1.94,M2
269,00:27:19,62.62,90.00,27.38,-0.06,1.94,M2
270,00:27:21,62.75,90.00,27.25,-0.12,1.93,M2
271,00:27:23,62.81,90.00,27.19,-0.06,1.93,M2
272,00:27:25,62.88,90.00,27.12,-0.06,1.92,M2
273,00:27:27,62.94,90.00,27.06,-0.06,1.92,M2
274,00:27:29,63.06,90.00,26.94,-0.12,1.91,M2
275,00:27:31,63.12,90.00,26.88,-0.06,1.91,M2
276,00:27:33,63.19,90.00,26.81,-0.06,1.91,M2
277,00:27:35,63.31,90.00,26.69,-0.12,1.90,M2
278,00:27:37,63.38,90.00,26.62,-0.06,1.90,M2
279,00:27:39,63.44,90.00,26.56,-0.06,1.89,M2
280,00:27:41,63.50,90.00,26.50,-0.06,1.89,M2
281,00:27:43,63.62,90.00,26.38,-0.12,1.88,M2
282,00:27:45,63.69,90.00,26.31,-0.06,1.88,M2
283,00:27:47,63.75,90.00,26.25,-0.06,1.87,M2
284,00:27:49,63.81,90.00,26.19,-0.06,1.87,M2
285,00:27:51,63.94,90.00,26.06,-0.12,1.86,M2
286,00:27:53,64.06,90.00,25.94,-0.12,1.86,M2
287,00:27:55,64.06,90.00,25.94,0.00,1.86,M2
288,00:27:57,64.19,90.00,25.81,-0.12,1.85,M2
289,00:27:59,64.19,90.00,25.81,0.00,1.85,M2
290,00:28:01,64.31,90.00,25.69,-0.12,1.84,M2
291,00:28:03,64.38,90.00,25.62,-0.06,1.84,M2
292,00:28:05,64.44,90.00,25.56,-0.06,1.84,M2
293,00:28:07,64.56,90.00,25.44,-0.12,1.83,M2
294,00:28:09,64.62,90.00,25.38,-0.06,1.83,M2
295,00:28:11,64.75,90.00,25.25,-0.12,1.82,M2
296,00:28:13,64.81,90.00,25.19,-0.06,1.82,M2
297,00:28:15,64.88,90.00,25.12,-0.06,1.82,M2
298,00:28:17,64.94,90.00,25.06,-0.06,1.81,M2
299,00:28:19,65.06,90.00,24.94,-0.12,1.81,M2
300,00:28:21,65.12,90.00,24.88,-0.06,1.81,M2
301,00:28:23,65.19,90.00,24.81,-0.06,1.81,M2
302,00:28:25,65.25,90.00,24.75,-0.06,1.81,M2
303,00:28:27,65.31,90.00,24.69,-0.06,1.81,M2
304,00:28:29,65.44,90.00,24.56,-0.12,1.81,M2
305,00:28:31,65.50,90.00,24.50,-0.06,1.81,M2
306,00:28:33,65.56,90.00,24.44,-0.06,1.81,M2
307,00:28:35,65.62,90.00,24.38,-0.06,1.81,M2
308,00:28:37,65.75,90.00,24.25,-0.12,1.81,M2
309,00:28:39,65.81,90.00,24.19,-0.06,1.81,M2
310,00:28:41,65.94,90.00,24.06,-0.12,1.81,M2
311,00:28:43,66.00,90.00,24.00,-0.06,1.81,M2
312,00:28:45,66.06,90.00,23.94,-0.06,1.81,M2
313,00:28:48,66.12,90.00,23.88,-0.06,1.81,M2
314,00:28:50,66.19,90.00,23.81,-0.06,1.81,M2
315,00:28:52,66.31,90.00,23.69,-0.12,1.81,M2
316,00:28:54,66.38,90.00,23.62,-0.06,1.81,M2
317,00:28:56,66.44,90.00,23.56,-0.06,1.81,M2
318,00:28:58,66.50,90.00,23.50,-0.06,1.81,M2
319,00:29:00,66.62,90.00,23.38,-0.12,1.81,M2
320,00:29:02,66.69,90.00,23.31,-0.06,1.81,M2
321,00:29:04,66.75,90.00,23.25,-0.06,1.81,M2
322,00:29:06,66.88,90.00,23.12,-0.12,1.81,M2
323,00:29:08,66.94,90.00,23.06,-0.06,1.81,M2
324,00:29:10,67.00,90.00,23.00,-0.06,1.81,M2
325,00:29:12,67.06,90.00,22.94,-0.06,1.81,M2
326,00:29:14,67.19,90.00,22.81,-0.12,1.81,M2
327,00:29:16,67.31,90.00,22.69,-0.06,1.82,M2
328,00:29:18,67.38,90.00,22.62,-0.06,1.82,M2
329,00:29:20,67.44,90.00,22.56,-0.06,1.82,M2
330,00:29:22,67.56,90.00,22.44,-0.12,1.81,M2
331,00:29:24,67.62,90.00,22.38,-0.06,1.82,M2
332,00:29:26,67.69,90.00,22.31,-0.06,1.82,M2
333,00:29:28,67.75,90.00,22.25,-0.06,1.82,M2
334,00:29:30,67.88,90.00,22.12,-0.12,1.81,M2
335,00:29:32,67.94,90.00,22.06,-0.06,1.82,M2
336,00:29:34,68.00,90.00,22.00,-0.06,1.82,M2
337,00:29:36,68.06,90.00,21.94,-0.06,1.82,M2
338,00:29:38,68.12,90.00,21.88,-0.06,1.82,M2
339,00:29:40,68.25,90.00,21.75,-0.12,1.81,M2
340,00:29:42,68.31,90.00,21.69,-0.06,1.82,M2
341,00:29:44,68.38,90.00,21.62,-0.06,1.82,M2
342,00:29:46,68.44,90.00,21.56,-0.06,1.82,M2
343,00:29:48,68.56,90.00,21.44,-0.12,1.81,M2
344,00:29:50,68.62,90.00,21.38,-0.06,1.82,M2
345,00:29:52,68.69,90.00,21.31,-0.06,1.82,M2
346,00:29:54,68.75,90.00,21.25,-0.06,1.82,M2
347,00:29:56,68.81,90.00,21.19,-0.06,1.82,M2
348,00:29:58,68.88,90.00,21.12,-0.06,1.82,M2
349,00:30:00,69.00,90.00,21.00,-0.12,1.81,M2
350,00:30:02,69.06,90.00,20.94,-0.06,1.82,M2
351,00:30:04,69.12,90.00,20.88,-0.06,1.82,M2
352,00:30:06,69.19,90.00,20.81,-0.06,1.82,M2
353,00:30:08,69.25,90.00,20.75,-0.06,1.82,M2
354,00:30:10,69.31,90.00,20.69,-0.06,1.82,M2
355,00:30:12,69.38,90.00,20.62,-0.06,1.82,M2
356,00:30:14,69.50,90.00,20.50,-0.12,1.81,M2
357,00:30:16,69.56,90.00,20.44,-0.06,1.82,M2
358,00:30:18,69.62,90.00,20.38,-0.06,1.82,M2
359,00:30:20,69.69,90.00,20.31,-0.06,1.82,M2
360,00:30:22,69.75,90.00,20.25,-0.06,1.82,M2
361,00:30:24,69.81,90.00,20.19,-0.06,1.82,M2
362,00:30:26,69.94,90.00,20.06,-0.12,1.81,M2
363,00:30:28,70.00,90.00,20.00,-0.06,1.83,M2
364,00:30:31,70.06,90.00,19.94,-0.06,1.83,M2
365,00:30:33,70.12,90.00,19.88,-0.06,1.83,M2
366,00:30:35,70.25,90.00,19.75,-0.12,1.81,M2
367,00:30:37,70.31,90.00,19.69,-0.06,1.83,M2
368,00:30:39,70.38,90.00,19.62,-0.06,1.83,M2
369,00:30:41,70.44,90.00,19.56,-0.06,1.83,M2
370,00:30:43,70.50,90.00,19.50,-0.06,1.83,M2
371,00:30:45,70.56,90.00,19.44,-0.06,1.83,M2
372,00:30:47,70.69,90.00,19.31,-0.12,1.81,M2
373,00:30:49,70.75,90.00,19.25,-0.06,1.83,M2
374,00:30:51,70.81,90.00,19.19,-0.06,1.83,M2
375,00:30:53,70.88,90.00,19.12,-0.06,1.83,M2
376,00:30:55,71.00,90.00,19.00,-0.12,1.81,M2
377,00:30:57,71.06,90.00,18.94,-0.06,1.83,M2
378,00:30:59,71.12,90.00,18.88,-0.06,1.83,M2
379,00:31:01,71.19,90.00,18.81,-0.06,1.83,M2
380,00:31:03,71.25,90.00,18.75,-0.06,1.83,M2
381,00:31:05,71.31,90.00,18.69,-0.06,1.83,M2
382,00:31:07,71.38,90.00,18.62,-0.06,1.83,M2
383,00:31:09,71.44,90.00,18.56,-0.06,1.83,M2
384,00:31:11,71.56,90.00,18.44,-0.12,1.81,M2
385,00:31:13,71.62,90.00,18.38,-0.06,1.83,M2
386,00:31:15,71.69,90.00,18.31,-0.06,1.83,M2
387,00:31:17,71.75,90.00,18.25,-0.06,1.83,M2
388,00:31:19,71.81,90.00,18.19,-0.06,1.83,M2
389,00:31:21,71.94,90.00,18.06,-0.12,1.81,M2
390,00:31:23,72.00,90.00,18.00,-0.06,1.83,M2
391,00:31:25,72.06,90.00,17.94,-0.06,1.83,M2
392,00:31:27,72.12,90.00,17.88,-0.06,1.83,M2
393,00:31:29,72.19,90.00,17.81,-0.06,1.83,M2
394,00:31:31,72.25,90.00,17.75,-0.06,1.83,M2
395,00:31:33,72.38,90.00,17.62,-0.12,1.81,M2
396,00:31:35,72.44,90.00,17.56,-0.06,1.83,M2
397,00:31:37,72.50,90.00,17.50,-0.06,1.83,M2
398,00:31:39,72.56,90.00,17.44,-0.06,1.83,M2
399,00:31:41,72.69,90.00,17.31,-0.12,1.81,M2
400,00:31:43,72.75,90.00,17.25,-0.06,1.83,M2
401,00:31:45,72.81,90.00,17.19,-0.06,1.83,M2
402,00:31:47,72.88,90.00,17.12,-0.06,1.83,M2
403,00:31:49,73.00,90.00,17.00,-0.12,1.81,M2
404,00:31:51,73.00,90.00,17.00,0.00,1.83,M2
405,00:31:53,73.12,90.00,16.88,-0.12,1.81,M2
406,00:31:55,73.19,90.00,16.81,-0.06,1.83,M2
407,00:31:57,73.25,90.00,16.75,-0.06,1.83,M2
408,00:31:59,73.31,90.00,16.69,-0.06,1.83,M2
409,00:32:01,73.44,90.00,16.56,-0.12,1.81,M2
410,00:32:03,73.50,90.00,16.50,-0.06,1.83,M2
411,00:32:05,73.56,90.00,16.44,-0.06,1.83,M2
412,00:32:07,73.62,90.00,16.38,-0.06,1.83,M2
413,00:32:09,73.75,90.00,16.25,-0.12,1.81,M2
414,00:32:11,73.81,90.00,16.19,-0.06,1.83,M2
415,00:32:14,73.88,90.00,16.12,-0.06,1.83,M2
416,00:32:16,73.94,90.00,16.06,-0.06,1.83,M2
417,00:32:18,74.00,90.00,16.00,-0.06,1.83,M2
418,00:32:20,74.06,90.00,15.94,-0.06,1.83,M2
419,00:32:22,74.19,90.00,15.81,-0.12,1.81,M2
420,00:32:24,74.25,90.00,15.75,-0.06,1.83,M2
421,00:32:26,74.31,90.00,15.69,-0.06,1.83,M2
422,00:32:28,74.38,90.00,15.62,-0.06,1.83,M2
423,00:32:30,74.44,90.00,15.56,-0.06,1.83,M2
424,00:32:32,74.50,90.00,15.50,-0.06,1.83,M2
425,00:32:34,74.56,90.00,15.44,-0.06,1.83,M2
426,00:32:36,74.69,90.00,15.31,-0.12,1.81,M2
427,00:32:38,74.75,90.00,15.25,-0.06,1.83,M2
428,00:32:40,74.81,90.00,15.19,-0.06,1.83,M2
429,00:32:42,75.00,90.00,15.00,-0.12,1.81,M2
430,00:32:44,75.06,90.00,14.94,-0.06,1.83,M2
431,00:32:46,75.12,90.00,14.88,-0.06,1.83,M2
432,00:32:48,75.19,90.00,14.81,-0.06,1.83,M2
433,00:32:50,75.25,90.00,14.75,-0.06,1.83,M2
434,00:32:52,75.31,90.00,14.69,-0.06,1.83,M2
435,00:32:54,75.38,90.00,14.62,-0.06,1.83,M2
436,00:32:56,75.50,90.00,14.50,-0.12,1.81,M2
